date,monthly_sales,lag_1,lag_2,lag_7,lag_14,lag_30,roll_7,roll_30,volatility
2020-03-26,837509860335.4839,837641277522.5807,837772694709.6774,838429780645.1613,839349700954.8387,841502202703.4482,837904111896.7742,839417900886.1401,283893571.04393315
2020-03-27,837378443148.3871,837509860335.4839,837641277522.5807,838298363458.0646,839218283767.742,841358328827.5862,837772694709.6774,839285238030.1667,283893571.04437345
2020-03-28,837247025961.2903,837378443148.3871,837509860335.4839,838166946270.9678,839086866580.6451,841214454951.7241,837641277522.5807,839152990397.1525,283893571.04481375
2020-03-29,837115608774.1936,837247025961.2903,837378443148.3871,838035529083.871,838955449393.5483,841070581075.862,837509860335.4838,839021157987.0968,283893571.04523987
2020-03-30,836984191587.0968,837115608774.1936,837247025961.2903,837904111896.7742,838824032206.4517,840926707200.0,837378443148.3871,838889740800.0,283893571.0457108
2020-03-31,836852774400.0,836984191587.0968,837115608774.1936,837772694709.6774,838692615019.3549,840795290012.9032,837247025961.2903,838758323612.9032,283893571.0461817
2020-04-01,836708221440.0,836852774400.0,836984191587.0968,837641277522.5807,838561197832.258,840663872825.8064,837113732235.2073,838626468566.7096,286960756.5449684
2020-04-02,836563668480.0,836708221440.0,836852774400.0,837509860335.4839,838429780645.1613,840532455638.7097,836978561970.1383,838494175661.4194,292071484.92421854
2020-04-03,836419115520.0,836563668480.0,836708221440.0,837378443148.3871,838298363458.0646,840401038451.6129,836841515166.083,838361444897.0323,298171399.86341166
2020-04-04,836274562560.0,836419115520.0,836563668480.0,837247025961.2903,838166946270.9678,840269621264.5161,836702591823.0414,838228276273.5485,304230035.7740889
2020-04-05,836130009600.0,836274562560.0,836419115520.0,837115608774.1936,838035529083.871,840138204077.4193,836561791941.0138,838094669790.9677,309254652.55335706
2020-04-06,835985456640.0,836130009600.0,836274562560.0,836984191587.0968,837904111896.7742,840006786890.3226,836419115520.0,837960625449.2904,312270083.72762036
2020-04-07,835840903680.0,835985456640.0,836130009600.0,836852774400.0,837772694709.6774,839875369703.2258,836274562560.0,837826143248.5161,312270083.7280771
2020-04-08,835696350720.0,835840903680.0,835985456640.0,836708221440.0,837641277522.5807,839743952516.129,836130009600.0,837691223188.6451,312270083.7285339
2020-04-09,835551797760.0,835696350720.0,835840903680.0,836563668480.0,837509860335.4839,839612535329.0322,835985456640.0,837555865269.6775,312270083.7289907
2020-04-10,835407244800.0,835551797760.0,835696350720.0,836419115520.0,837378443148.3871,839481118141.9354,835840903680.0,837420069491.6129,312270083.7294474
2020-04-11,835262691840.0,835407244800.0,835551797760.0,836274562560.0,837247025961.2903,839349700954.8387,835696350720.0,837283835854.4515,312270083.72990423
2020-04-12,835118138880.0,835262691840.0,835407244800.0,836130009600.0,837115608774.1936,839218283767.742,835551797760.0,837147164358.1935,312270083.730361
2020-04-13,834973585920.0,835118138880.0,835262691840.0,835985456640.0,836984191587.0968,839086866580.6451,835407244800.0,837010055002.8386,312270083.73081774
2020-04-14,834829032960.0,834973585920.0,835118138880.0,835840903680.0,836852774400.0,838955449393.5483,835262691840.0,836872507788.3871,312270083.73127455
2020-04-15,834684480000.0,834829032960.0,834973585920.0,835696350720.0,836708221440.0,838824032206.4517,835118138880.0,836734522714.8386,312270083.7317313
2020-04-16,834539927040.0,834684480000.0,834829032960.0,835551797760.0,836563668480.0,838692615019.3549,834973585920.0,836596099782.1935,312270083.73218805
2020-04-17,834395374080.0,834539927040.0,834684480000.0,835407244800.0,836419115520.0,838561197832.258,834829032960.0,836457238990.4515,312270083.7326448
2020-04-18,834250821120.0,834395374080.0,834539927040.0,835262691840.0,836274562560.0,838429780645.1613,834684480000.0,836317940339.6129,312270083.7331016
2020-04-19,834106268160.0,834250821120.0,834395374080.0,835118138880.0,836130009600.0,838298363458.0646,834539927040.0,836178203829.6775,312270083.73355836
2020-04-20,833961715200.0,834106268160.0,834250821120.0,834973585920.0,835985456640.0,838166946270.9678,834395374080.0,836038029460.6451,312270083.7340151
2020-04-21,833817162240.0,833961715200.0,834106268160.0,834829032960.0,835840903680.0,838035529083.871,834250821120.0,835897417232.5161,312270083.73447186
2020-04-22,833672609280.0,833817162240.0,833961715200.0,834684480000.0,835696350720.0,837904111896.7742,834106268160.0,835756367145.2904,312270083.73492867
2020-04-23,833528056320.0,833672609280.0,833817162240.0,834539927040.0,835551797760.0,837772694709.6774,833961715200.0,835614879198.9677,312270083.7353854
2020-04-24,833383503360.0,833528056320.0,833672609280.0,834395374080.0,835407244800.0,837641277522.5807,833817162240.0,835472953393.5485,312270083.73584217
2020-04-25,833238950400.0,833383503360.0,833528056320.0,834250821120.0,835262691840.0,837509860335.4839,833672609280.0,835330589729.0323,312270083.7362989
2020-04-26,833094397440.0,833238950400.0,833383503360.0,834106268160.0,835118138880.0,837378443148.3871,833528056320.0,835187788205.4194,312270083.7367557
2020-04-27,832949844480.0,833094397440.0,833238950400.0,833961715200.0,834973585920.0,837247025961.2903,833383503360.0,835044548822.7096,312270083.7372125
2020-04-28,832805291520.0,832949844480.0,833094397440.0,833817162240.0,834829032960.0,837115608774.1936,833238950400.0,834900871580.9032,312270083.7376692
2020-04-29,832660738560.0,832805291520.0,832949844480.0,833672609280.0,834684480000.0,836984191587.0968,833094397440.0,834756756480.0,312270083.73812604
2020-04-30,832516185600.0,832660738560.0,832805291520.0,833528056320.0,834539927040.0,836852774400.0,832949844480.0,834612203520.0,312270083.7385828
2020-05-01,832388007019.3549,832516185600.0,832660738560.0,833383503360.0,834395374080.0,836708221440.0,832807630717.0507,834468196372.6451,308518950.9485041
2020-05-02,832259828438.7097,832388007019.3549,832516185600.0,833238950400.0,834250821120.0,836563668480.0,832667756151.1521,834324735037.9355,302269214.03682977
2020-05-03,832131649858.0646,832259828438.7097,832388007019.3549,833094397440.0,834106268160.0,836419115520.0,832530220782.3041,834181819515.871,294724558.0983614
2020-05-04,832003471277.4193,832131649858.0646,832259828438.7097,832949844480.0,833961715200.0,836274562560.0,832395024610.507,834039449806.4515,287115061.14781654
2020-05-05,831875292696.7742,832003471277.4193,832131649858.0646,832805291520.0,833817162240.0,836130009600.0,832262167635.7604,833897625909.6775,280729954.756313
2020-05-06,831747114116.129,831875292696.7742,832003471277.4193,832660738560.0,833672609280.0,835985456640.0,832131649858.0645,833756347825.5485,276897381.52107203
2020-05-07,831618935535.4839,831747114116.129,831875292696.7742,832516185600.0,833528056320.0,835840903680.0,832003471277.4193,833615615554.0646,276897381.52157354
2020-05-08,831490756954.8387,831618935535.4839,831747114116.129,832388007019.3549,833383503360.0,835696350720.0,831875292696.7743,833475429095.2258,276897381.52207506
2020-05-09,831362578374.1936,831490756954.8387,831618935535.4839,832259828438.7097,833238950400.0,835551797760.0,831747114116.129,833335788449.0323,276897381.5225765
2020-05-10,831234399793.5483,831362578374.1936,831490756954.8387,832131649858.0646,833094397440.0,835407244800.0,831618935535.484,833196693615.4839,276897381.52310866
2020-05-11,831106221212.9032,831234399793.5483,831362578374.1936,832003471277.4193,832949844480.0,835262691840.0,831490756954.8387,833058144594.5806,276897381.5236713
2020-05-12,830978042632.258,831106221212.9032,831234399793.5483,831875292696.7742,832805291520.0,835118138880.0,831362578374.1936,832920141386.3225,276897381.5242341
2020-05-13,830849864051.6129,830978042632.258,831106221212.9032,831747114116.129,832660738560.0,834973585920.0,831234399793.5485,832782683990.7096,276897381.52479684
2020-05-14,830721685470.9678,830849864051.6129,830978042632.258,831618935535.4839,832516185600.0,834829032960.0,831106221212.9032,832645772407.742,276897381.5253596
2020-05-15,830593506890.3226,830721685470.9678,830849864051.6129,831490756954.8387,832388007019.3549,834684480000.0,830978042632.258,832509406637.4194,276897381.5259223
2020-05-16,830465328309.6774,830593506890.3226,830721685470.9678,831362578374.1936,832259828438.7097,834539927040.0,830849864051.6129,832373586679.742,276897381.5265156
2020-05-17,830337149729.0322,830465328309.6774,830593506890.3226,831234399793.5483,832131649858.0646,834395374080.0,830721685470.9677,832238312534.7096,276897381.52713954
2020-05-18,830208971148.3871,830337149729.0322,830465328309.6774,831106221212.9032,832003471277.4193,834250821120.0,830593506890.3226,832103584202.3225,276897381.5277635
2020-05-19,830080792567.742,830208971148.3871,830337149729.0322,830978042632.258,831875292696.7742,834106268160.0,830465328309.6775,831969401682.5806,276897381.5283874
2020-05-20,829952613987.0968,830080792567.742,830208971148.3871,830849864051.6129,831747114116.129,833961715200.0,830337149729.0323,831835764975.4839,276897381.52901137
2020-05-21,829824435406.4517,829952613987.0968,830080792567.742,830721685470.9678,831618935535.4839,833817162240.0,830208971148.3871,831702674081.0323,276897381.5296353
2020-05-22,829696256825.8064,829824435406.4517,829952613987.0968,830593506890.3226,831490756954.8387,833672609280.0,830080792567.742,831570128999.2258,276897381.5302899
2020-05-23,829568078245.1613,829696256825.8064,829824435406.4517,830465328309.6774,831362578374.1936,833528056320.0,829952613987.0968,831438129730.0646,276897381.53097504
2020-05-24,829439899664.5161,829568078245.1613,829696256825.8064,830337149729.0322,831234399793.5483,833383503360.0,829824435406.4518,831306676273.5485,276897381.53166014
2020-05-25,829311721083.871,829439899664.5161,829568078245.1613,830208971148.3871,831106221212.9032,833238950400.0,829696256825.8064,831175768629.6775,276897381.53234535
2020-05-26,829183542503.2258,829311721083.871,829439899664.5161,830080792567.742,830978042632.258,833094397440.0,829568078245.1613,831045406798.4515,276897381.5330305
2020-05-27,829055363922.5807,829183542503.2258,829311721083.871,829952613987.0968,830849864051.6129,832949844480.0,829439899664.516,830915590779.871,276897381.5337156
2020-05-28,828927185341.9354,829055363922.5807,829183542503.2258,829824435406.4517,830721685470.9678,832805291520.0,829311721083.871,830786320573.9355,276897381.5344314
2020-05-29,828799006761.2903,828927185341.9354,829055363922.5807,829696256825.8064,830593506890.3226,832660738560.0,829183542503.2257,830657596180.6451,276897381.53517777
2020-05-30,828670828180.6451,828799006761.2903,828927185341.9354,829568078245.1613,830465328309.6774,832516185600.0,829055363922.5807,830529417600.0,276897381.53592414
2020-05-31,828542649600.0,828670828180.6451,828799006761.2903,829439899664.5161,830337149729.0322,832388007019.3549,828927185341.9355,830401239019.3549,276897381.5366705
2020-06-01,828404346240.0,828542649600.0,828670828180.6451,829311721083.871,830208971148.3871,832259828438.7097,828797560364.2396,830272722946.0645,279257200.8029959
2020-06-02,828266042880.0,828404346240.0,828542649600.0,829183542503.2258,830080792567.742,832131649858.0646,828666488989.493,830143869380.129,283189628.0748081
2020-06-03,828127739520.0,828266042880.0,828404346240.0,829055363922.5807,829952613987.0968,832003471277.4193,828533971217.6959,830014678321.5485,287888505.9353162
2020-06-04,827989436160.0,828127739520.0,828266042880.0,828927185341.9354,829824435406.4517,831875292696.7742,828400007048.8479,829885149770.3225,292561971.4730515
2020-06-05,827851132800.0,827989436160.0,828127739520.0,828799006761.2903,829696256825.8064,831747114116.129,828264596482.9493,829755283726.4515,296441411.8439933
2020-06-06,827712829440.0,827851132800.0,827989436160.0,828670828180.6451,829568078245.1613,831618935535.4839,828127739520.0,829625080189.9354,298769404.74146336
2020-06-07,827574526080.0,827712829440.0,827851132800.0,828542649600.0,829439899664.5161,831490756954.8387,827989436160.0,829494539160.7742,298769404.74225444
2020-06-08,827436222720.0,827574526080.0,827712829440.0,828404346240.0,829311721083.871,831362578374.1936,827851132800.0,829363660638.9677,298769404.7430455
2020-06-09,827297919360.0,827436222720.0,827574526080.0,828266042880.0,829183542503.2258,831234399793.5483,827712829440.0,829232444624.5161,298769404.7438366
2020-06-10,827159616000.0,827297919360.0,827436222720.0,828127739520.0,829055363922.5807,831106221212.9032,827574526080.0,829100891117.4194,298769404.74462765
2020-06-11,827021312640.0,827159616000.0,827297919360.0,827989436160.0,828927185341.9354,830978042632.258,827436222720.0,828969000117.6775,298769404.7454188
2020-06-12,826883009280.0,827021312640.0,827159616000.0,827851132800.0,828799006761.2903,830849864051.6129,827297919360.0,828836771625.2904,298769404.74620986
2020-06-13,826744705920.0,826883009280.0,827021312640.0,827712829440.0,828670828180.6451,830721685470.9678,827159616000.0,828704205640.258,298769404.74700093
2020-06-14,826606402560.0,826744705920.0,826883009280.0,827574526080.0,828542649600.0,830593506890.3226,827021312640.0,828571302162.5806,298769404.747792
2020-06-15,826468099200.0,826606402560.0,826744705920.0,827436222720.0,828404346240.0,830465328309.6774,826883009280.0,828438061192.258,298769404.7485831
2020-06-16,826329795840.0,826468099200.0,826606402560.0,827297919360.0,828266042880.0,830337149729.0322,826744705920.0,828304482729.2904,298769404.7493742
2020-06-17,826191492480.0,826329795840.0,826468099200.0,827159616000.0,828127739520.0,830208971148.3871,826606402560.0,828170566773.6775,298769404.7501653
2020-06-18,826053189120.0,826191492480.0,826329795840.0,827021312640.0,827989436160.0,830080792567.742,826468099200.0,828036313325.4194,298769404.75095636
2020-06-19,825914885760.0,826053189120.0,826191492480.0,826883009280.0,827851132800.0,829952613987.0968,826329795840.0,827901722384.5161,298769404.7517474
2020-06-20,825776582400.0,825914885760.0,826053189120.0,826744705920.0,827712829440.0,829824435406.4517,826191492480.0,827766793950.9677,298769404.7525385
2020-06-21,825638279040.0,825776582400.0,825914885760.0,826606402560.0,827574526080.0,829696256825.8064,826053189120.0,827631528024.7742,298769404.75332963
2020-06-22,825499975680.0,825638279040.0,825776582400.0,826468099200.0,827436222720.0,829568078245.1613,825914885760.0,827495924605.9354,298769404.7541207
2020-06-23,825361672320.0,825499975680.0,825638279040.0,826329795840.0,827297919360.0,829439899664.5161,825776582400.0,827359983694.4515,298769404.7549118
2020-06-24,825223368960.0,825361672320.0,825499975680.0,826191492480.0,827159616000.0,829311721083.871,825638279040.0,827223705290.3225,298769404.75570285
2020-06-25,825085065600.0,825223368960.0,825361672320.0,826053189120.0,827021312640.0,829183542503.2258,825499975680.0,827087089393.5485,298769404.7564939
2020-06-26,824946762240.0,825085065600.0,825223368960.0,825914885760.0,826883009280.0,829055363922.5807,825361672320.0,826950136004.129,298769404.75728506
2020-06-27,824808458880.0,824946762240.0,825085065600.0,825776582400.0,826744705920.0,828927185341.9354,825223368960.0,826812845122.0645,298769404.75807613
2020-06-28,824670155520.0,824808458880.0,824946762240.0,825638279040.0,826606402560.0,828799006761.2903,825085065600.0,826675216747.3549,298769404.7588672
2020-06-29,824531852160.0,824670155520.0,824808458880.0,825499975680.0,826468099200.0,828670828180.6451,824946762240.0,826537250880.0,298769404.7596583
2020-06-30,824393548800.0,824531852160.0,824670155520.0,825361672320.0,826329795840.0,828542649600.0,824808458880.0,826398947520.0,298769404.76044935
2020-07-01,824264793290.3226,824393548800.0,824531852160.0,825223368960.0,826191492480.0,828404346240.0,824671519498.6174,826260962421.6775,296573229.5819539
2020-07-02,824136037780.6451,824264793290.3226,824393548800.0,825085065600.0,826053189120.0,828266042880.0,824535944095.8525,826123295585.0323,292913396.33093846
2020-07-03,824007282270.9678,824136037780.6451,824264793290.3226,824946762240.0,825914885760.0,828127739520.0,824401732671.7051,825985947010.0646,288505453.279363
2020-07-04,823878526761.2903,824007282270.9678,824136037780.6451,824808458880.0,825776582400.0,827989436160.0,824268885226.175,825848916696.7742,284074957.57479715
2020-07-05,823749771251.6129,823878526761.2903,824007282270.9678,824670155520.0,825638279040.0,827851132800.0,824137401759.2627,825712204645.1614,280368104.6142978
2020-07-06,823621015741.9354,823749771251.6129,823878526761.2903,824531852160.0,825499975680.0,827712829440.0,824007282270.9678,825575810855.2258,278143690.71984655
2020-07-07,823492260232.258,823621015741.9354,823749771251.6129,824393548800.0,825361672320.0,827574526080.0,823878526761.2903,825439735326.9677,278143690.7208048
2020-07-08,823363504722.5807,823492260232.258,823621015741.9354,824264793290.3226,825223368960.0,827436222720.0,823749771251.613,825303978060.3871,278143690.72176313
2020-07-09,823234749212.9032,823363504722.5807,823492260232.258,824136037780.6451,825085065600.0,827297919360.0,823621015741.9355,825168539055.4839,278143690.7227826
2020-07-10,823105993703.2258,823234749212.9032,823363504722.5807,824007282270.9678,824946762240.0,827159616000.0,823492260232.258,825033418312.258,278143690.7238021
2020-07-11,822977238193.5483,823105993703.2258,823234749212.9032,823878526761.2903,824808458880.0,827021312640.0,823363504722.5807,824898615830.7096,278143690.7248828
2020-07-12,822848482683.871,822977238193.5483,823105993703.2258,823749771251.6129,824670155520.0,826883009280.0,823234749212.9032,824764131610.8386,278143690.7259635
2020-07-13,822719727174.1936,822848482683.871,822977238193.5483,823621015741.9354,824531852160.0,826744705920.0,823105993703.2257,824629965652.6451,278143690.7270748
2020-07-14,822590971664.5161,822719727174.1936,822848482683.871,823492260232.258,824393548800.0,826606402560.0,822977238193.5485,824496117956.129,278143690.72820026
2020-07-15,822462216154.8387,822590971664.5161,822719727174.1936,823363504722.5807,824264793290.3226,826468099200.0,822848482683.871,824362588521.2904,278143690.72928095
2020-07-16,822333460645.1613,822462216154.8387,822590971664.5161,823234749212.9032,824136037780.6451,826329795840.0,822719727174.1935,824229377348.129,278143690.7304064
2020-07-17,822204705135.4839,822333460645.1613,822462216154.8387,823105993703.2258,824007282270.9678,826191492480.0,822590971664.516,824096484436.6451,278143690.7314871
2020-07-18,822075949625.8064,822204705135.4839,822333460645.1613,822977238193.5483,823878526761.2903,826053189120.0,822462216154.8387,823963909786.8386,278143690.7326125
2020-07-19,821947194116.129,822075949625.8064,822204705135.4839,822848482683.871,823749771251.6129,825914885760.0,822333460645.1613,823831653398.7096,278143690.7336932
2020-07-20,821818438606.4517,821947194116.129,822075949625.8064,822719727174.1936,823621015741.9354,825776582400.0,822204705135.484,823699715272.258,278143690.73477393
2020-07-21,821689683096.7742,821818438606.4517,821947194116.129,822590971664.5161,823492260232.258,825638279040.0,822075949625.8064,823568095407.4839,278143690.7358993
2020-07-22,821560927587.0968,821689683096.7742,821818438606.4517,822462216154.8387,823363504722.5807,825499975680.0,821947194116.129,823436793804.3871,278143690.73698
2020-07-23,821432172077.4193,821560927587.0968,821689683096.7742,822333460645.1613,823234749212.9032,825361672320.0,821818438606.4515,823305810462.9677,278143690.7381055
2020-07-24,821303416567.742,821432172077.4193,821560927587.0968,822204705135.4839,823105993703.2258,825223368960.0,821689683096.7743,823175145383.2258,278143690.73918617
2020-07-25,821174661058.0646,821303416567.742,821432172077.4193,822075949625.8064,822977238193.5483,825085065600.0,821560927587.0968,823044798565.1614,278143690.7402975
2020-07-26,821045905548.3871,821174661058.0646,821303416567.742,821947194116.129,822848482683.871,824946762240.0,821432172077.4193,822914770008.7742,278143690.7414229
2020-07-27,820917150038.7097,821045905548.3871,821174661058.0646,821818438606.4517,822719727174.1936,824808458880.0,821303416567.742,822785059714.0646,278143690.7425036
2020-07-28,820788394529.0322,820917150038.7097,821045905548.3871,821689683096.7742,822590971664.5161,824670155520.0,821174661058.0646,822655667681.0323,278143690.7436291
2020-07-29,820659639019.3549,820788394529.0322,820917150038.7097,821560927587.0968,822462216154.8387,824531852160.0,821045905548.387,822526593909.6775,278143690.74470973
2020-07-30,820530883509.6774,820659639019.3549,820788394529.0322,821432172077.4193,822333460645.1613,824393548800.0,820917150038.7097,822397838400.0,278143690.7458352
2020-07-31,820402128000.0,820530883509.6774,820659639019.3549,821303416567.742,822204705135.4839,824264793290.3226,820788394529.0322,822269082890.3225,278143690.7469159
2020-08-01,820270248154.8387,820402128000.0,820530883509.6774,821174661058.0646,822075949625.8064,824136037780.6451,820659192685.7142,822140223236.129,278868396.57188815
2020-08-02,820138368309.6774,820270248154.8387,820402128000.0,821045905548.3871,821947194116.129,824007282270.9678,820529544508.7559,822011259437.4194,280076221.6612108
2020-08-03,820006488464.5161,820138368309.6774,820270248154.8387,820917150038.7097,821818438606.4517,823878526761.2903,820399449998.1566,821882191494.1935,281523724.98969424
2020-08-04,819874608619.3549,820006488464.5161,820138368309.6774,820788394529.0322,821689683096.7742,823749771251.6129,820268909153.917,821753019406.4515,282968751.8370145
2020-08-05,819742728774.1936,819874608619.3549,820006488464.5161,820659639019.3549,821560927587.0968,823621015741.9354,820137921976.037,821623743174.1936,284171417.1583499
2020-08-06,819610848929.0322,819742728774.1936,819874608619.3549,820530883509.6774,821432172077.4193,823492260232.258,820006488464.5162,821494362797.4194,284893026.79120123
2020-08-07,819478969083.871,819610848929.0322,819742728774.1936,820402128000.0,821303416567.742,823363504722.5807,819874608619.3549,821364878276.129,284893026.79231256
2020-08-08,819347089238.7097,819478969083.871,819610848929.0322,820270248154.8387,821174661058.0646,823234749212.9032,819742728774.1935,821235289610.3226,284893026.7934239
2020-08-09,819215209393.5483,819347089238.7097,819478969083.871,820138368309.6774,821045905548.3871,823105993703.2258,819610848929.0323,821105596800.0,284893026.79457986
2020-08-10,819083329548.3871,819215209393.5483,819347089238.7097,820006488464.5161,820917150038.7097,822977238193.5483,819478969083.871,820975799845.1614,284893026.7956912
2020-08-11,818951449703.2258,819083329548.3871,819215209393.5483,819874608619.3549,820788394529.0322,822848482683.871,819347089238.7097,820845898745.8065,284893026.7968025
2020-08-12,818819569858.0646,818951449703.2258,819083329548.3871,819742728774.1936,820659639019.3549,822719727174.1936,819215209393.5482,820715893501.9354,284893026.79791385
2020-08-13,818687690012.9032,818819569858.0646,818951449703.2258,819610848929.0322,820530883509.6774,822590971664.5161,819083329548.387,820585784113.5485,284893026.7990699
2020-08-14,818555810167.742,818687690012.9032,818819569858.0646,819478969083.871,820402128000.0,822462216154.8387,818951449703.2257,820455570580.6451,284893026.8001812
2020-08-15,818423930322.5807,818555810167.742,818687690012.9032,819347089238.7097,820270248154.8387,822333460645.1613,818819569858.0646,820325252903.2258,284893026.80129254
2020-08-16,818292050477.4193,818423930322.5807,818555810167.742,819215209393.5483,820138368309.6774,822204705135.4839,818687690012.9032,820194831081.2904,284893026.8024486
2020-08-17,818160170632.258,818292050477.4193,818423930322.5807,819083329548.3871,820006488464.5161,822075949625.8064,818555810167.742,820064305114.8387,284893026.8035599
2020-08-18,818028290787.0968,818160170632.258,818292050477.4193,818951449703.2258,819874608619.3549,821947194116.129,818423930322.5807,819933675003.871,284893026.8046712
2020-08-19,817896410941.9354,818028290787.0968,818160170632.258,818819569858.0646,819742728774.1936,821818438606.4517,818292050477.4193,819802940748.3871,284893026.8057966
2020-08-20,817764531096.7742,817896410941.9354,818028290787.0968,818687690012.9032,819610848929.0322,821689683096.7742,818160170632.258,819672102348.3871,284893026.80690795
2020-08-21,817632651251.6129,817764531096.7742,817896410941.9354,818555810167.742,819478969083.871,821560927587.0968,818028290787.0968,819541159803.871,284893026.8080193
2020-08-22,817500771406.4517,817632651251.6129,817764531096.7742,818423930322.5807,819347089238.7097,821432172077.4193,817896410941.9354,819410113114.8387,284893026.8091306
2020-08-23,817368891561.2903,817500771406.4517,817632651251.6129,818292050477.4193,819215209393.5483,821303416567.742,817764531096.7743,819278962281.2904,284893026.81028664
2020-08-24,817237011716.129,817368891561.2903,817500771406.4517,818160170632.258,819083329548.3871,821174661058.0646,817632651251.613,819147707303.2258,284893026.81139797
2020-08-25,817105131870.9678,817237011716.129,817368891561.2903,818028290787.0968,818951449703.2258,821045905548.3871,817500771406.4515,819016348180.6451,284893026.8125093
2020-08-26,816973252025.8064,817105131870.9678,817237011716.129,817896410941.9354,818819569858.0646,820917150038.7097,817368891561.2903,818884884913.5485,284893026.81366533
2020-08-27,816841372180.6451,816973252025.8064,817105131870.9678,817764531096.7742,818687690012.9032,820788394529.0322,817237011716.129,818753317501.9354,284893026.81477666
2020-08-28,816709492335.4839,816841372180.6451,816973252025.8064,817632651251.6129,818555810167.742,820659639019.3549,817105131870.9677,818621645945.8064,284893026.815888
2020-08-29,816577612490.3226,816709492335.4839,816841372180.6451,817500771406.4517,818423930322.5807,820530883509.6774,816973252025.8065,818489870245.1614,284893026.81699926
2020-08-30,816445732645.1613,816577612490.3226,816709492335.4839,817368891561.2903,818292050477.4193,820402128000.0,816841372180.6453,818357990400.0,284893026.8181553
2020-08-31,816313852800.0,816445732645.1613,816577612490.3226,817237011716.129,818160170632.258,820270248154.8387,816709492335.4838,818226110554.8386,284893026.8192666
2020-09-01,816177107520.0,816313852800.0,816445732645.1613,817105131870.9678,818028290787.0968,820138368309.6774,816576917428.2028,818094068528.5161,286022851.0163214
2020-09-02,816040362240.0,816177107520.0,816313852800.0,816973252025.8064,817896410941.9354,820006488464.5161,816443647458.8019,817961864321.0323,287905827.00646055
2020-09-03,815903616960.0,816040362240.0,816177107520.0,816841372180.6451,817764531096.7742,819874608619.3549,816309682427.2811,817829497932.3871,290160923.43379444
2020-09-04,815766871680.0,815903616960.0,816040362240.0,816709492335.4839,817632651251.6129,819742728774.1936,816175022333.6406,817696969362.5806,292410193.58180344
2020-09-05,815630126400.0,815766871680.0,815903616960.0,816577612490.3226,817500771406.4517,819610848929.0322,816039667177.8801,817564278611.6129,294281029.16867304
2020-09-06,815493381120.0,815630126400.0,815766871680.0,816445732645.1613,817368891561.2903,819478969083.871,815903616960.0,817431425679.4839,295403567.34321535
2020-09-07,815356635840.0,815493381120.0,815630126400.0,816313852800.0,817237011716.129,819347089238.7097,815766871680.0,817298410566.1935,295403567.3442795
2020-09-08,815219890560.0,815356635840.0,815493381120.0,816177107520.0,817105131870.9678,819215209393.5483,815630126400.0,817165233271.742,295403567.34534377
2020-09-09,815083145280.0,815219890560.0,815356635840.0,816040362240.0,816973252025.8064,819083329548.3871,815493381120.0,817031893796.129,295403567.346408
2020-09-10,814946400000.0,815083145280.0,815219890560.0,815903616960.0,816841372180.6451,818951449703.2258,815356635840.0,816898392139.3549,295403567.34747225
2020-09-11,814809654720.0,814946400000.0,815083145280.0,815766871680.0,816709492335.4839,818819569858.0646,815219890560.0,816764728301.4194,295403567.3485365
2020-09-12,814672909440.0,814809654720.0,814946400000.0,815630126400.0,816577612490.3226,818687690012.9032,815083145280.0,816630902282.3225,295403567.34960073
2020-09-13,814536164160.0,814672909440.0,814809654720.0,815493381120.0,816445732645.1613,818555810167.742,814946400000.0,816496914082.0645,295403567.350665
2020-09-14,814399418880.0,814536164160.0,814672909440.0,815356635840.0,816313852800.0,818423930322.5807,814809654720.0,816362763700.6451,295403567.35172915
2020-09-15,814262673600.0,814399418880.0,814536164160.0,815219890560.0,816177107520.0,818292050477.4193,814672909440.0,816228451138.0645,295403567.35279346
2020-09-16,814125928320.0,814262673600.0,814399418880.0,815083145280.0,816040362240.0,818160170632.258,814536164160.0,816093976394.3225,295403567.35385764
2020-09-17,813989183040.0,814125928320.0,814262673600.0,814946400000.0,815903616960.0,818028290787.0968,814399418880.0,815959339469.4194,295403567.3549219
2020-09-18,813852437760.0,813989183040.0,814125928320.0,814809654720.0,815766871680.0,817896410941.9354,814262673600.0,815824540363.3549,295403567.3559861
2020-09-19,813715692480.0,813852437760.0,813989183040.0,814672909440.0,815630126400.0,817764531096.7742,814125928320.0,815689579076.129,295403567.35705036
2020-09-20,813578947200.0,813715692480.0,813852437760.0,814536164160.0,815493381120.0,817632651251.6129,813989183040.0,815554455607.742,295403567.3581146
2020-09-21,813442201920.0,813578947200.0,813715692480.0,814399418880.0,815356635840.0,817500771406.4517,813852437760.0,815419169958.1935,295403567.35917884
2020-09-22,813305456640.0,813442201920.0,813578947200.0,814262673600.0,815219890560.0,817368891561.2903,813715692480.0,815283722127.4839,295403567.3602431
2020-09-23,813168711360.0,813305456640.0,813442201920.0,814125928320.0,815083145280.0,817237011716.129,813578947200.0,815148112115.6129,295403567.3613073
2020-09-24,813031966080.0,813168711360.0,813305456640.0,813989183040.0,814946400000.0,817105131870.9678,813442201920.0,815012339922.5806,295403567.36237156
2020-09-25,812895220800.0,813031966080.0,813168711360.0,813852437760.0,814809654720.0,816973252025.8064,813305456640.0,814876405548.3871,295403567.36343575
2020-09-26,812758475520.0,812895220800.0,813031966080.0,813715692480.0,814672909440.0,816841372180.6451,813168711360.0,814740308993.0323,295403567.3645
